id,type,name,latitude,longitude,capacity,access
675913466,way,,38.6520086,-9.0641199,,
675913467,way,,38.6524497,-9.0640554,,
675913468,way,,38.65166,-9.0639794,,
675915870,way,,38.6567158,-9.0661123,,
675915871,way,,38.6565493,-9.0663294,,
675915873,way,,38.656402,-9.0665917,,
675915877,way,,38.6561805,-9.0661854,,
675915879,way,,38.6560195,-9.0660188,,
675916587,way,,38.6576032,-9.0673462,,
675916590,way,,38.6572561,-9.0665829,,
675916594,way,,38.656652,-9.067009,,
675916596,way,,38.6571887,-9.0672388,,
675916602,way,,38.6569293,-9.0665952,,
675978867,way,Praça Fernão Magalhães,41.807575,-8.4147311,,
676152147,way,,38.6534102,-9.0663085,,
676156776,way,,38.6502037,-9.0624658,,
676157992,way,,38.6496671,-9.0618012,,
676383087,way,,38.6558242,-9.0653423,,
676420553,way,,41.8089341,-8.4152859,,yes
676834885,way,,39.4059793,-9.1131507,,customers
676835426,way,,39.4054994,-9.112581,,customers
676836965,way,,39.4055314,-9.1108024,30,customers
676865593,way,,38.6960739,-9.2073554,,yes
676865594,way,,38.695459,-9.2071019,,yes
677085034,way,,41.1741703,-8.5770446,,
677085041,way,,41.17424,-8.5769377,,
677085042,way,,41.1743073,-8.5779591,,
677146065,way,,38.6631288,-27.2418706,,private
677146070,way,PT Comunicações,38.6633667,-27.2410266,,private
677237119,way,,40.6543071,-7.9117615,,customers
677237122,way,,40.6539517,-7.9125149,,customers
677237126,way,,40.6549154,-7.9116004,,
677405184,way,,40.6509416,-7.9119749,,
677407545,way,,38.4861116,-8.8857989,,
677439650,way,,40.6510631,-7.8961676,,
677439651,way,,40.6508886,-7.8960605,,
677466920,way,,37.1191419,-8.0166291,,
677486526,way,,37.1539229,-7.8894592,,yes
677624349,way,,38.4809602,-8.9776966,,
677818296,way,,37.0853842,-8.7654788,,
677819770,way,,37.0771931,-8.7660782,,
677914262,way,,38.4702631,-8.9919763,,
677914263,way,,38.4698623,-8.9938908,,yes
678133144,way,,37.0850952,-8.7502512,,
678193705,way,,38.743262,-9.1024783,,
678373095,way,,39.3319466,-8.9379482,200,customers
678373101,way,,39.3298439,-8.9377585,,private
678472371,way,,38.7397048,-9.1867405,,
678599559,way,,37.6497486,-8.4047109,,
678826967,way,,38.4844886,-8.9734438,,
678826968,way,,38.482636,-8.9764587,,
678971124,way,,38.7055318,-9.142338,,private
678975997,way,,38.7068314,-9.1371334,,private
678975998,way,,38.7072526,-9.1353977,,private
679018028,way,,41.7455387,-8.169827,,
679063654,way,,38.701414,-9.2107123,,
679097148,way,,32.8079008,-17.0477782,30,yes
679127516,way,,37.145903,-8.7665786,,
679131104,way,,39.8076293,-8.8425939,,
679131106,way,,39.8084737,-8.8422718,,
679131110,way,,39.8085678,-8.8421009,,
679538993,way,,40.8728495,-8.6637838,,
679538995,way,,40.8725697,-8.663996,,
679538997,way,,40.8730965,-8.6635404,,
679539029,way,,40.8726184,-8.664814,,
679539031,way,,40.8724643,-8.6644473,,
679539035,way,,40.8725733,-8.6643806,,
679539037,way,,40.872725,-8.6647399,,
679661155,way,,37.478557,-8.1654112,,
679785497,way,,40.8699771,-8.6666026,,private
679821963,way,,38.6935752,-9.3158898,,
679832132,way,,37.4884121,-8.1442611,,
680103967,way,,40.8668312,-8.661791,,
680103968,way,,40.8662292,-8.6622128,,
680103979,way,,40.8663474,-8.6615412,,
680243050,way,,40.6497562,-7.9084682,,
680243051,way,,40.6491681,-7.9081295,,
680243052,way,,40.6496932,-7.90827,,
680243053,way,,40.6492792,-7.9080982,,
680263437,way,,37.5244585,-8.0629361,,
680285081,way,,37.693189,-8.0834408,,
680430083,way,,40.6475434,-7.9201618,,
680430084,way,,40.6474636,-7.9182796,,
680550772,way,,40.659986,-7.9194439,,
680554014,way,,40.6616037,-7.9188213,,
680554015,way,,40.6607825,-7.9178363,,
680554019,way,,40.6624341,-7.9198145,,
680596662,way,,40.6733037,-7.9266058,,
680596663,way,,40.6742437,-7.9262367,,
680611867,way,,40.6745671,-7.9278308,,
680621099,way,,39.2363738,-8.6996484,,yes
680764174,way,,38.537888,-28.5258095,,
680880426,way,,38.7283644,-9.4756393,,
681187803,way,,40.4021116,-7.5876917,,yes
681189580,way,,40.4186615,-7.5398872,,
681317309,way,,41.4383815,-8.5230392,5,yes
681331625,way,,40.5250009,-7.54091,,
681346751,way,,40.4934189,-7.6021818,,
681359387,way,,41.4027606,-8.5085027,,
681376171,way,,38.5255355,-28.4949636,,yes
681376178,way,,38.5584436,-28.4805682,,
681406152,way,,38.7254334,-28.2265134,,
681410035,way,,41.3739219,-8.4127676,,yes
681444367,way,Parque de Estacionamento,38.6563145,-27.1450911,10,customers
681453294,way,,41.0670103,-8.5172506,,
681453295,way,,41.0670007,-8.5170519,,
681461589,way,,41.0727486,-8.4719807,,
681478879,way,,41.2525118,-8.172147,,
681557984,way,,41.4273494,-8.5126522,23,
681557985,way,,41.427283,-8.5121494,7,
681567057,way,,38.7145771,-9.44575,,
681567058,way,,38.7145798,-9.4458472,,
681567059,way,,38.7143425,-9.4459782,,
681567060,way,,38.7142988,-9.4461769,,
681567061,way,,38.7142302,-9.4460067,,
681620196,way,,38.7364911,-9.397168,,yes
681674077,way,,40.5299924,-7.5766377,,
681682282,way,,40.5153207,-7.5826452,,
681796576,way,,38.7187773,-9.4410599,,customers
681993314,way,,40.6635067,-7.8956771,,
681993315,way,,40.6633869,-7.8953751,,
681993328,way,,40.6630339,-7.8955257,,
681993332,way,,40.6618165,-7.8908364,,
681995982,way,,41.3672159,-8.4110224,,yes
681995983,way,,41.3680436,-8.4118109,,yes
681995984,way,,41.3676485,-8.4120812,,yes
681995985,way,,41.3678413,-8.4114541,,private
682003084,way,,40.6507423,-7.9072179,,
682003085,way,,40.6493933,-7.9066459,,
682003086,way,,40.6499542,-7.9070321,,
682003087,way,,40.6498355,-7.9069237,,
682003088,way,,40.6514258,-7.9046706,,
682003089,way,,40.6511024,-7.9043745,,
682003096,way,,40.6512159,-7.904663,,
682025100,way,,40.6621325,-7.8956074,,
682025101,way,,40.6622139,-7.8950173,,
682025102,way,,40.6623318,-7.8954139,,
682025103,way,,40.6623529,-7.8952599,,
682025105,way,,40.66268,-7.8949141,,
682025110,way,,40.6632817,-7.894292,,
682102998,way,,41.365881,-8.4055577,,
682137022,way,,40.6630327,-7.8915634,,
682137023,way,,40.6629679,-7.8907803,,
682234281,way,,40.4928943,-7.5932372,,
682234282,way,,40.4929545,-7.5933756,,
682234284,way,,40.4930149,-7.5935331,,
682250721,way,FAV - Dyrup,38.6548208,-27.2110026,,customers
682251120,way,Comércio Agrícola - FAV,38.6544849,-27.2112039,,customers
682251420,way,,40.6488649,-7.9127766,,
682251423,way,,40.6486329,-7.9143348,,
682251424,way,,40.6473028,-7.9118548,,
682333756,way,,40.426309,-7.7142732,,yes
682381405,way,,40.4940032,-7.594142,,
682498544,way,,40.3608149,-7.8569534,,
682677163,way,,41.4187474,-8.5108799,0,yes
682680466,way,,41.0797948,-7.1126057,,
682700975,way,,40.6496327,-7.9051446,,
682700984,way,,40.6501077,-7.904401,,
682746525,way,,40.6628647,-7.8894395,,
682746526,way,,40.662283,-7.8899565,,
682923295,way,,41.2975922,-7.7340601,,
683011325,way,,38.7527078,-9.1647809,,
683011332,way,,38.7531881,-9.1650033,96,customers
683014901,way,Parque 2,38.7423871,-9.1654767,,customers
683014902,way,Parque 1,38.7422007,-9.1659891,,customers
683028649,way,,40.4212604,-7.7033649,,yes
683029112,way,,40.4206179,-7.6971338,,yes
683029356,way,,40.4153114,-7.7079832,,yes
683257342,way,,40.4131572,-7.7162143,,yes
683257345,way,,40.4115929,-7.714686,,yes
683257944,way,,40.4151086,-7.7164591,,
683330756,way,,38.4142924,-28.3059946,,
683330759,way,,38.4158306,-28.3098051,,
683330760,way,,38.4155509,-28.3106857,,
683330762,way,,38.4161213,-28.310242,,
683330771,way,,38.4144198,-28.3143887,,
683330801,way,,38.4148921,-28.3251846,,
683437461,way,,40.6669283,-7.9158178,,
683437462,way,,40.6661632,-7.9156088,,
683437463,way,,40.666248,-7.9156889,,
683437465,way,,40.6664353,-7.9152023,,
683437466,way,,40.6671886,-7.9158625,,
683437467,way,,40.6669837,-7.9151781,,
683437469,way,,40.6681193,-7.9168607,,
683437470,way,,40.6680473,-7.9166201,,
683437471,way,,40.6673618,-7.916847,,
683437472,way,,40.667237,-7.916735,,
683437474,way,,40.6684948,-7.9176274,,
683464610,way,,38.7770482,-9.1624501,,
683502442,way,,38.4142536,-28.3363076,,
683618601,way,,40.2101475,-8.4220624,,private
683716060,way,,41.3632537,-8.3969087,,yes
683772911,way,,38.4377652,-28.3102362,,
683779067,way,,40.6473431,-7.9072109,,
683779068,way,,40.6473907,-7.907077,,
683779069,way,,40.648172,-7.9078497,,
683779073,way,,40.6479531,-7.9074186,,
683779075,way,,40.6479066,-7.9075388,,
683785507,way,,40.6475467,-7.907787,,
683785508,way,,40.6483599,-7.9055066,,
683785509,way,,40.6479497,-7.9062958,,
683785510,way,,40.6476984,-7.9068934,,
683785511,way,,40.6474076,-7.9077076,,
683805446,way,,40.4147913,-7.7030344,,yes
683806003,way,,40.4095121,-7.7061947,,yes
683806464,way,,40.4195498,-7.7102186,,
683806753,way,,40.4273243,-7.7141341,,yes
683806818,way,,40.4301708,-7.7173188,,yes
683807118,way,,40.4284638,-7.7029081,,private
683807398,way,,40.4184786,-7.7073335,,
683921939,way,,40.6486456,-7.9097971,,
683921941,way,,40.648691,-7.9096864,,
683925058,way,,39.4070612,-9.1351876,30,yes
683938333,way,,40.4200862,-7.7004317,,yes
683939344,way,,40.4269558,-7.7135378,,yes
683941552,way,,40.4170187,-7.705857,,private
683942573,way,,40.4132513,-7.7136384,,
683942574,way,,40.4128656,-7.7134022,,
683942575,way,,40.4136589,-7.7142704,,
683942576,way,,40.4135495,-7.7142559,,
683954951,way,,40.6450209,-7.9102886,,
684015767,way,,40.6490887,-7.9096754,,
684025283,way,,41.2586036,-8.6645637,,yes
684100511,way,,40.6446629,-7.9091926,,
684102242,way,,40.6456988,-7.9069823,,
684150319,way,,41.1785131,-8.6305754,,
684262481,way,,38.6493902,-8.2922898,,
684475479,way,,40.8330677,-8.6002477,,yes
684679392,way,,38.3021627,-7.6964868,,
684679394,way,,38.3017586,-7.6964558,,
684679395,way,,38.3003408,-7.6963842,,
684687482,way,,41.5389988,-8.4420794,,yes
684687483,way,,41.5389449,-8.4417947,,yes
684687485,way,,41.5388866,-8.4414872,,yes
684687487,way,,41.5388285,-8.4411821,,yes
684687497,way,,41.5390607,-8.4408002,2,yes
684687498,way,,41.5389819,-8.4408262,2,yes
684687509,way,,41.5382762,-8.4395409,,yes
684822652,way,,41.5391267,-8.4420373,,yes
684822653,way,,41.5390707,-8.4417516,,yes
684822654,way,,41.539011,-8.4414463,,yes
684825666,way,,40.6713614,-7.9199484,,
684825668,way,,40.6673653,-7.9149752,,
684876913,way,,40.6664207,-7.919427,,
684889113,way,,41.5393494,-8.4391701,2,yes
684889115,way,,41.5389639,-8.4394809,,yes
685125899,way,,40.4403535,-8.8065832,,
685126559,way,,40.4253432,-7.7112123,,
685126560,way,,40.4286151,-7.7135895,,
685127446,way,,40.4263824,-7.7021402,,yes
685138314,way,,38.835525,-7.6830168,,
685197630,way,,40.5814053,-8.445502,,
685248501,way,,40.3605335,-7.9021097,,
685248672,way,,40.3605988,-7.9018254,,
685260621,way,,41.5841954,-8.394135,,
685261616,way,,41.1559021,-8.5904017,,yes
685261617,way,,41.155901,-8.5900142,,yes
685262022,way,,41.5837455,-8.3951656,,
685536628,way,,40.5488988,-8.2019453,,
685664789,way,,40.6016942,-7.3628595,,
685707182,way,,38.6245447,-9.0474285,,
685707184,way,,38.6237695,-9.0479329,,
685707185,way,,38.623675,-9.0478708,,
685707186,way,,38.6231597,-9.0469318,,
685707188,way,,38.6224534,-9.0472596,,
685707189,way,,38.6224279,-9.047356,,
685707190,way,,38.6222592,-9.0477206,,
685707191,way,,38.6222054,-9.0478162,,
685707194,way,,38.6254777,-9.0498209,,
685707303,way,,38.6283867,-9.0522751,,
685707320,way,,38.6284735,-9.0515447,,
685707321,way,,38.6283088,-9.0512317,,
685707323,way,,38.6281736,-9.0510477,,
685707324,way,,38.6253819,-9.0473403,,private
685707326,way,,38.6236902,-9.0474327,,
685707331,way,,38.6217307,-9.0472645,,
685707333,way,,38.6216474,-9.0472828,,
685709212,way,,40.2199058,-8.062798,,
685709218,way,,40.2186678,-8.0636283,,
685709237,way,,40.2175393,-8.0572617,,
685913653,way,,39.6957591,-8.8409147,,
685984234,way,,40.36499,-7.8629914,,
685985994,way,,38.54701,-28.7488054,,yes
686138878,way,,40.6647183,-7.9145323,,
686185831,way,,40.9933293,-8.2141486,,yes
686185837,way,,40.9921544,-8.2168744,,
686205726,way,,41.3613431,-8.4078831,10,yes
686210847,way,,38.7060269,-9.2269701,,
686210849,way,,38.7054094,-9.2279695,,
686337092,way,,41.2695092,-8.6793097,,
686363104,way,,38.5332025,-28.739201,,
686393013,way,,41.500117,-7.6450036,,
686393019,way,,41.5005069,-7.64573,,yes
686624611,way,Grand Beach Club,37.180326,-7.4098265,,
686624613,way,,37.1892589,-7.4176952,,
686629780,way,,37.1797371,-7.4465367,,
686649177,way,,41.3613411,-8.4074941,,
686731020,way,,39.7459626,-8.8067361,,
686735095,way,,39.7434253,-8.8054133,,
686885944,way,,38.0578191,-7.5853972,4,
686885945,way,,38.0578064,-7.5857123,4,
686904864,way,,37.0910501,-8.4505392,,
686993337,way,,39.7398585,-8.7891588,,
686993338,way,,39.7390241,-8.7889465,,
686993339,way,,39.7389744,-8.7910764,,
686993342,way,,39.7397212,-8.7892931,,
687007348,way,,39.7649228,-9.0300475,6,
687007349,way,,39.7648068,-9.0300022,6,
687153152,way,,39.9163082,-8.9486264,,
687153155,way,,39.9162342,-8.9498348,,
687220886,way,,39.7395243,-8.8162899,,customers
687255722,way,,39.7272306,-9.0393632,,
687285866,way,,37.0779331,-8.7580137,,private
687285867,way,,37.0781914,-8.7580899,2,private
687285871,way,,37.0841259,-8.7530017,,customers
687302758,way,,38.746448,-8.9716698,,
687308505,way,,39.9983721,-7.1439831,,
687308506,way,,39.9982199,-7.1438231,,
687404348,way,,39.386435,-7.436038,,
687404349,way,,39.386681,-7.4366518,,
687603852,way,Parque de estacionamento do Cemitério,38.7307261,-27.067248,,yes
687603985,way,Parque de Estacionamento da ESVN,38.7328035,-27.0671124,,private
687690312,way,,37.0719804,-8.7751046,,
687690313,way,,37.0720699,-8.7749886,,
687714806,way,,40.5618709,-8.7698181,,yes
687714807,way,,40.5626068,-8.7696044,,yes
687780548,way,,41.3588405,-8.4061974,,yes
687792896,way,,40.443289,-8.79633,,
687792900,way,,40.4447631,-8.7967401,,
687798351,way,,40.1757312,-8.896107,,
687798353,way,,40.1758615,-8.8969108,,
687798354,way,,40.1764679,-8.8982596,,
687823580,way,,40.0552238,-8.8903607,,
687823582,way,,40.0558675,-8.8905389,,
687823584,way,,40.0566227,-8.890375,,
687852092,way,,39.9152349,-8.9494229,,
687872176,way,,39.7677239,-9.0287357,,
687872177,way,,39.7661934,-9.0297583,,
687872178,way,,39.7650364,-9.0299926,,
687872180,way,,39.763236,-9.030693,,
687939159,way,,38.6078983,-28.75005,,
688043512,way,,39.7567535,-9.028331,,
688230164,way,,38.5994163,-28.760992,,customers
688385135,way,,38.610124,-28.7697743,,no
688385137,way,,38.6103758,-28.7704883,,no
688466624,way,,38.4288478,-28.4534264,,
688481818,way,,38.6651501,-28.1680182,,yes
688487507,way,,38.6790763,-28.2082895,,
688487508,way,,38.6788085,-28.2080925,,
688487509,way,,38.6785809,-28.2082155,,
688487519,way,,38.6823153,-28.2062321,,
688595634,way,,40.6623218,-7.8889266,,
688632571,way,,38.6099606,-28.7615086,,customers
688638839,way,,40.6628051,-7.9156983,,
688704525,way,,40.6633638,-7.9158015,,
688724213,way,,38.728111,-27.0628248,,customers
688731262,way,,38.7232324,-27.3541083,,
689030246,way,,38.7010795,-9.2843796,,
689030248,way,,38.7012963,-9.2843568,,
689097079,way,,41.6475107,-8.1849988,25,customers
689168232,way,,41.3607255,-8.4063629,,
689168233,way,,41.3604485,-8.4069,,
689196181,way,,39.7536609,-9.0317396,,
689196183,way,,39.7533981,-9.0318907,,
689204644,way,,38.7080753,-9.1380221,,
689456645,way,,40.7475981,-8.6455768,,
689495171,way,,41.2228764,-8.7148436,,
689495174,way,,41.2195318,-8.714568,3,
689633615,way,Terminal TIR de Vilar Formoso,40.6074844,-6.8255755,,
689696681,way,,40.4225146,-7.7049846,,yes
689696683,way,,40.4214177,-7.7057287,,yes
689728954,way,Unidade de Cuidados Continuados SCMPM,39.6055099,-8.8060435,,
689918554,way,,40.4211017,-7.6954825,,yes
689920138,way,,40.4197112,-7.6965774,,customers
689924096,way,,40.4181935,-7.7056851,,customers
689924097,way,,40.4195542,-7.7057426,,yes
689947990,way,,39.7542132,-9.0314763,,
689982286,way,,41.300718,-8.5483202,15,yes
689982287,way,,41.3008438,-8.5482201,15,yes
690015225,way,,38.1496318,-7.7640656,,
690039253,way,,37.3190115,-8.5520343,,
690086730,way,Largo Padre António Ferreira Júnior,39.7438744,-8.707066,,yes
690226183,way,,41.5617398,-8.4114993,,
690226184,way,,41.561192,-8.4119345,,
690226185,way,,41.5613314,-8.4121111,,
690226186,way,,41.5606523,-8.4111359,,
690226187,way,,41.5600917,-8.4109488,,
690234415,way,,41.5607851,-8.4137803,,
690234416,way,,41.5601075,-8.4135775,,
690292024,way,,41.5616779,-8.4082985,,
690298560,way,,41.5610719,-8.4110668,,
690298561,way,,41.5611255,-8.4110875,,
690298562,way,,41.5612441,-8.4111398,,
690301030,way,,41.5619717,-8.4115096,,
690503095,way,,40.9410934,-8.6583168,3,yes
690503132,way,,40.9526814,-8.6559599,,yes
690503133,way,,40.9530275,-8.6559856,,yes
690503134,way,,40.9529259,-8.6561091,,yes
690503136,way,,40.9539671,-8.6561015,,yes
690503137,way,,40.9534298,-8.6560359,,
690503139,way,,40.9533636,-8.6561552,,
690503140,way,,40.9536904,-8.6561955,,yes
690503141,way,,40.953872,-8.6562178,,yes
690812891,way,,41.2272189,-8.7182085,,
690812908,way,,41.2308659,-8.719385,,
690812909,way,,41.230627,-8.7193212,,
690833618,way,,41.2398374,-8.7227137,,
690833619,way,,41.239424,-8.7231939,,
690833620,way,,41.2395504,-8.7233016,2,
690833621,way,,41.239334,-8.723293,2,
690833622,way,,41.2399628,-8.7233769,6,
690833646,way,,41.2437546,-8.7224948,,
690833647,way,,41.243541,-8.722677,,
690833651,way,,41.2430282,-8.7234279,,
690833653,way,,41.2430394,-8.7220403,,
690835007,way,,41.2457837,-8.7228431,,
690835008,way,,41.2453743,-8.7227936,,
690835009,way,,41.2456056,-8.7230572,,
690835015,way,,41.2478031,-8.7230152,,
690835019,way,,41.248438,-8.7231156,,
690835025,way,,41.2498908,-8.7234295,,
690837294,way,,41.2571289,-8.7231036,,
690839767,way,,41.2497152,-8.7013973,,
690839768,way,,41.2501085,-8.7016753,,
690839769,way,,41.2503054,-8.7019664,,
690839770,way,,41.25021,-8.7019981,,
690839771,way,,41.2503956,-8.7023919,,
690839772,way,,41.2502797,-8.7023277,,
690839782,way,,41.2224918,-8.7109454,,
690905464,way,,41.2410197,-8.7257396,,
690905465,way,,41.2421047,-8.7261429,,
690908180,way,,41.2543153,-8.7197508,,
690908182,way,,41.2562823,-8.7187371,,
690916514,way,,41.228648,-8.704357,,
690976309,way,,38.0807511,-8.8086742,,yes
690976330,way,,38.110112,-8.7773005,,yes
691056770,way,,38.5293035,-28.6486092,,customers
691056776,way,,38.5858815,-28.6137719,,customers
691056778,way,,38.5354964,-28.6291406,,customers
691301509,way,,41.0031147,-8.627699,,
691301514,way,,41.0025237,-8.6283114,,
691301614,way,,40.9614734,-8.6287472,,customers
691301657,way,,40.9544256,-8.6259562,2,private
691301664,way,,40.9536474,-8.644083,,
691301665,way,,40.9537231,-8.6440779,,
691301737,way,,40.9565113,-8.6256227,,
691450179,way,,40.2063409,-8.4374454,,customers
691533022,way,,38.6313442,-28.6916654,,
691543967,way,,38.7056032,-9.1469073,14,
691545271,way,,40.4156859,-7.7063748,,yes
691631889,way,,38.5293408,-28.653335,,customers
691735825,way,,41.0585678,-8.6552805,,
691735910,way,,41.092372,-8.6570019,,
691995329,way,,41.0871903,-8.6543471,,
691995330,way,,41.0871302,-8.6550757,,
691995331,way,,41.0875401,-8.6548846,,yes
691995332,way,,41.0879614,-8.6554186,,customers
691995368,way,,41.0731982,-8.6558042,,yes
691995384,way,,41.0710863,-8.6558135,,yes
692103127,way,Mercado da Nave,40.1104229,-8.2496283,,
692178721,way,,40.2005283,-7.5171704,,
692182491,way,,39.3641656,-9.3109102,,yes
692199980,way,,39.1780665,-8.589225,,
692199983,way,,39.1779396,-8.5898017,,
692199984,way,,39.1778544,-8.5898955,,
692205113,way,,39.3653919,-9.3116227,,
692241559,way,,41.1357337,-8.6108499,,yes
692409500,way,,37.1545797,-7.8897931,,
692409503,way,,37.1542922,-7.8897917,,
692409504,way,,37.1544296,-7.8898217,,
692409505,way,,37.1541798,-7.8897322,,
692409506,way,,37.154335,-7.8896096,,
692409507,way,,37.1542713,-7.8900003,,
692452166,way,,41.2447351,-8.7226066,,
692571110,way,,38.5344162,-28.6257714,,no
692598837,way,,37.7850571,-25.5017413,,yes
692601223,way,,37.7690683,-25.3163866,,
693117436,way,,40.4192106,-7.7019601,,customers
693126651,way,,40.4772952,-7.7818818,,
693287366,way,,41.3723239,-8.3794446,,
693345126,way,,38.0906404,-8.6636951,,
693362773,way,,41.4559265,-8.0178049,,
693424057,way,,41.1539372,-8.6141652,,
693425786,way,,40.4200572,-7.6975098,,private
693428989,way,,38.6703287,-7.8521282,,
693503891,way,,41.1522056,-8.6254985,,
693514084,way,,40.4203407,-7.7019703,,yes
693518627,way,Parque,38.6644039,-27.2202702,,yes
693590174,way,,40.8925906,-8.5097268,,
693605009,way,,41.1526188,-8.6036789,,
693609815,way,,32.7545536,-17.021077,30,yes
693724716,way,,32.7795309,-16.8963708,30,private
693900412,way,,40.6461973,-8.6417879,15,
693930985,way,,40.6451357,-8.6499751,,private
693930986,way,,40.6447936,-8.650331,,private
693972255,way,,41.154092,-8.6053646,,
694034476,way,,38.567902,-8.0270158,,
694036004,way,,39.8597313,-7.7430747,,
694099465,way,,37.1488553,-8.7036855,,
694158746,way,,41.1061477,-8.1597699,,
694527669,way,,39.1767896,-8.5909445,20,yes
694527680,way,,39.1753533,-8.5826131,,
694527681,way,,39.1758313,-8.5835046,,
694527682,way,,39.1758031,-8.5826584,,
694527683,way,,39.1756735,-8.5828806,,
694602942,way,,38.7159572,-9.1423587,,
694612577,way,,40.9923,-8.6409174,,private
694824215,way,Parque de Estacionamento da Opel,38.6599903,-27.2267997,,customers
695576604,way,,37.0290687,-7.9427294,210,customers
695734373,way,,40.1686088,-8.8831385,,
695848123,way,,38.800544,-27.2473384,,yes
696110597,way,,40.6637729,-7.9158607,,
696261220,way,,41.1423652,-8.6118178,,private
696261221,way,,41.142229,-8.6116196,,private
696361363,way,,40.2842475,-7.5063387,100,yes
696389898,way,,40.2822294,-7.5126329,,
696389899,way,,40.282103,-7.5121813,,
696493287,way,,37.6090825,-8.2479046,,
696528937,way,,32.8101094,-16.8839824,,customers
696531198,way,,41.2415926,-8.4122494,,
696646475,way,,37.7525837,-8.1828541,,
696689151,way,,37.1536917,-7.8848077,,
696792181,way,,32.8103171,-16.8853109,,permissive
696792182,way,,32.8097457,-16.8851111,,permissive
696949275,way,,39.8783555,-8.8380708,,
696955412,way,,39.7550401,-9.0318364,,
696960195,way,,40.168273,-8.8420088,,
697089331,way,,40.8604124,-8.619334,,
697170280,way,,39.3953245,-9.132583,,
697170301,way,,39.3950997,-9.1311533,,private
697183205,way,Parque privado da Câmara Municipal de Guimarães,41.4443977,-8.2914767,,private
697183574,way,,37.1534877,-7.8940248,,
697234184,way,,37.1538172,-7.8871184,,
697240609,way,,37.1529442,-7.8899063,,permissive
697240617,way,,37.1528977,-7.8970074,,private
697419051,way,Igreja de Nossa Senhora da Ajuda,38.575268,-28.6180175,,
697648823,way,,38.71461,-9.1410159,,private
697798780,way,,40.4170981,-7.709478,,customers
697798781,way,,40.4173037,-7.7098293,,yes
697800857,way,,40.4203085,-7.7041347,,private
697801899,way,,40.4256374,-7.7160921,,
698198600,way,,39.4607815,-9.029842,,
698216817,way,,40.8699929,-8.6763442,,yes
698216818,way,,40.8695592,-8.6766497,,yes
698284158,way,,41.7419874,-7.4649766,,yes
698309083,way,,41.4937318,-6.2726894,,
698309088,way,,41.4933995,-6.2726958,,
698313911,way,,41.4912367,-6.2735522,,
698313913,way,,41.4928606,-6.2727186,,
698313914,way,,41.4925923,-6.2727998,,
698313917,way,,41.4931263,-6.2726991,,
698313925,way,,41.4923484,-6.2729364,,
698313926,way,,41.4915833,-6.2733672,,
698313927,way,,41.4921135,-6.2730717,,
698325134,way,,38.5645898,-28.6349363,,customers
698758172,way,,41.5420452,-8.3679456,,
698758173,way,,41.5421001,-8.368186,,
698758174,way,,41.5423873,-8.3684685,,
698758175,way,,41.542249,-8.3685117,,
699285113,way,,39.542707,-8.7036979,,
699285114,way,,39.5432479,-8.7043178,,yes
699409819,way,,39.3639571,-7.4108946,,
699410376,way,,39.4025175,-9.1307364,,
699416525,way,,39.4065791,-9.1179622,,
699416532,way,,39.4063669,-9.1167605,,
699519497,way,,39.7340043,-8.8093917,,
699788450,way,,40.9260237,-8.2505471,,
699869853,way,,39.3893452,-9.1301195,,
699912583,way,,32.6486301,-16.9178303,,private
699934953,way,Parque de Estacionamento de Santa Barbara,38.6953184,-27.3390089,,yes
700433875,way,,40.9672777,-8.5379095,,
700433876,way,,40.9678577,-8.5380001,,yes
700433877,way,,40.9687227,-8.5379253,,yes
700513513,way,,38.6780197,-8.4560066,,
700552364,way,,38.5934818,-8.9027719,,
700552365,way,,38.5936823,-8.9026387,,
700552373,way,,38.5960996,-8.9022659,,
700593070,way,Parque de Estacionamento do Pingo Doce,39.6114316,-8.3957488,,
700809039,way,,41.5962488,-8.5222511,,
700809040,way,,41.5962388,-8.5223718,,
700813767,way,,41.5962455,-8.5224737,,
700886233,way,,41.1115452,-8.5984152,,customers
701102732,way,,40.3639244,-7.3409861,,
701102740,way,,40.3624535,-7.3419627,,permissive
701102741,way,,40.3624519,-7.3420856,,permissive
701123097,way,,38.5418174,-8.8949901,,
701123098,way,,38.5418191,-8.8940689,,
701150916,way,,41.4857435,-8.3460849,,
701150923,way,,41.4864589,-8.344058,,
701166826,way,,39.7618223,-8.7284914,,
701296481,way,,37.1552803,-7.8907143,,
701296482,way,,37.1553876,-7.8907535,,
701300774,way,,38.6491519,-9.1023734,,yes
701675890,way,,40.9313369,-7.6463838,,
701684452,way,,39.7359334,-8.7999537,,
701776783,way,,37.0944576,-8.2498525,,customers
701828231,way,,41.4846792,-8.3488994,,
701828232,way,,41.484715,-8.3484544,,
701828233,way,,41.484458,-8.3487038,,
701917946,way,,37.6123836,-8.2455708,,
701917953,way,,37.611712,-8.2464696,,
702465605,way,,39.0141964,-9.4218274,,yes
702570301,way,,38.47105,-28.4270074,74,yes
702625995,way,,37.098396,-8.2436572,,customers
702657116,way,,39.319571,-9.3552875,,
702668332,way,,39.3219006,-9.3575965,,yes
702706963,way,,37.5152431,-8.7627765,,private
703025780,way,,39.3263558,-9.3573788,,yes
703025781,way,,39.3265837,-9.3575967,,yes
703037975,way,,39.3257004,-9.3527744,,yes
703042553,way,,37.5252085,-8.7842333,,yes
703042555,way,,37.5261752,-8.7841145,,
703055789,way,,38.8751641,-9.0839073,,
